Region,Segment,Sub-segment,Sub-segment 1,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Latin America,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,27.87,29.39,31.02,32.77,34.66,36.69,38.90,41.28,43.84,46.54,49.39,52.38,55.50
Latin America,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,22.27,23.09,23.96,24.88,25.87,26.94,28.11,29.36,30.68,32.06,33.49,34.93,36.40
Latin America,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",9.44,9.73,10.03,10.35,10.67,11.02,11.39,11.80,12.24,12.70,13.17,13.66,14.14
Middle East & Africa,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,3.75,3.86,3.98,4.11,4.25,4.39,4.54,4.71,4.88,5.06,5.25,5.44,5.63
Middle East & Africa,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,10.05,10.56,11.07,11.60,12.18,12.81,13.52,14.29,15.11,15.95,16.84,17.78,18.77
Middle East & Africa,By Equipment Type,Storage Equipment,Silos,3.30,3.41,3.52,3.62,3.73,3.85,3.99,4.14,4.29,4.46,4.63,4.80,4.98
Middle East & Africa,By Equipment Type,Storage Equipment,Storage bins and hoppers,2.35,2.45,2.54,2.65,2.76,2.88,3.01,3.14,3.28,3.43,3.59,3.75,3.91
Middle East & Africa,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,8.34,8.66,9.01,9.38,9.77,10.21,10.68,11.19,11.74,12.32,12.91,13.49,14.09
Middle East & Africa,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",5.07,5.23,5.41,5.60,5.79,6.00,6.22,6.46,6.72,6.99,7.26,7.55,7.83
Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,9.56,9.92,10.30,10.70,11.11,11.55,12.01,12.52,13.06,13.63,14.23,14.84,15.46
Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,7.13,7.47,7.82,8.18,8.54,8.92,9.34,9.80,10.30,10.84,11.41,12.00,12.61
Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,7.71,8.09,8.49,8.91,9.36,9.85,10.39,10.98,11.61,12.28,12.98,13.71,14.45
Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,3.92,4.03,4.15,4.28,4.42,4.57,4.74,4.92,5.10,5.29,5.48,5.67,5.87
Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Optical sorters,7.47,8.06,8.70,9.41,10.17,11.00,11.91,12.90,13.98,15.16,16.44,17.81,19.28
Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Size graders,5.76,6.00,6.24,6.49,6.75,7.02,7.30,7.62,7.96,8.33,8.72,9.12,9.53
Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Weight graders,4.68,4.91,5.15,5.40,5.66,5.92,6.19,6.50,6.83,7.20,7.58,7.98,8.38
Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,2.99,3.10,3.21,3.33,3.45,3.57,3.69,3.82,3.97,4.14,4.31,4.49,4.67
Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,7.94,8.39,8.87,9.37,9.89,10.43,10.99,11.62,12.32,13.08,13.89,14.75,15.63
Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Roasting systems,5.80,6.17,6.58,7.01,7.47,7.96,8.49,9.06,9.68,10.36,11.10,11.88,12.70
Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,4.27,4.45,4.63,4.83,5.05,5.29,5.55,5.82,6.11,6.41,6.73,7.06,7.39
Middle East & Africa,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",7.48,7.83,8.20,8.56,8.95,9.37,9.84,10.35,10.90,11.47,12.08,12.72,13.39
Middle East & Africa,By Nut Type,Almond,Almond,2.43,2.53,2.64,2.75,2.87,3.00,3.14,3.30,3.47,3.65,3.83,4.02,4.21
Middle East & Africa,By Nut Type,Cashew,Cashew,10.34,11.01,11.74,12.52,13.34,14.21,15.14,16.15,17.25,18.44,19.71,21.04,22.44
Middle East & Africa,By Nut Type,Peanut,Peanut,32.30,33.27,34.22,35.23,36.37,37.65,39.12,40.69,42.29,43.95,45.64,47.40,49.21
Middle East & Africa,By Nut Type,Pistachio,Pistachio,35.38,37.35,39.48,41.70,43.96,46.33,48.85,51.65,54.77,58.12,61.72,65.47,69.36
Middle East & Africa,By Nut Type,Walnut,Walnut,6.20,6.43,6.65,6.87,7.10,7.34,7.62,7.93,8.25,8.59,8.94,9.31,9.68
Middle East & Africa,By Nut Type,Hazelnut,Hazelnut,1.78,1.85,1.93,2.01,2.10,2.20,2.30,2.40,2.52,2.64,2.77,2.90,3.03
Middle East & Africa,By Nut Type,Other Nuts,Other Nuts,19.14,20.14,21.21,22.36,23.58,24.86,26.23,27.71,29.31,31.02,32.82,34.69,36.64
Middle East & Africa,By Automation Level,Manual,Manual,9.85,10.57,11.35,12.21,13.13,14.15,15.26,16.47,17.78,19.20,20.72,22.34,24.07
Middle East & Africa,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,97.73,102.01,106.52,111.24,116.18,121.44,127.14,133.36,140.07,147.20,154.71,162.49,170.50
Middle East & Africa,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,36.48,38.08,39.72,41.40,43.16,45.02,47.07,49.33,51.79,54.40,57.20,60.19,63.30
Middle East & Africa,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,28.00,29.61,31.37,33.26,35.27,37.41,39.73,42.26,45.03,48.01,51.15,54.39,57.77
Middle East & Africa,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,20.13,21.14,22.22,23.37,24.59,25.91,27.36,28.94,30.63,32.41,34.26,36.17,38.15
Middle East & Africa,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,15.89,16.45,17.03,17.65,18.30,19.00,19.75,20.54,21.35,22.22,23.13,24.07,25.04
Middle East & Africa,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",7.07,7.29,7.52,7.76,8.00,8.24,8.49,8.76,9.05,9.36,9.68,10.00,10.32
U.S.,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,19.29,20.02,20.80,21.66,22.59,23.62,24.75,25.99,27.29,28.65,30.01,31.37,32.74
U.S.,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,50.84,53.76,56.95,60.42,64.23,68.44,73.10,78.21,83.71,89.53,95.59,101.83,108.32
U.S.,By Equipment Type,Storage Equipment,Silos,19.39,20.28,21.26,22.27,23.31,24.33,25.40,26.57,27.88,29.34,30.87,32.45,34.07
U.S.,By Equipment Type,Storage Equipment,Storage bins and hoppers,9.80,10.29,10.80,11.37,11.99,12.65,13.36,14.10,14.86,15.69,16.58,17.53,18.51
U.S.,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,48.27,50.80,53.48,56.44,59.68,63.18,66.89,70.77,74.81,79.17,83.90,88.92,94.17
U.S.,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",21.75,22.62,23.57,24.60,25.72,26.97,28.33,29.82,31.40,33.05,34.71,36.37,38.06
U.S.,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,56.69,59.19,61.90,64.83,68.03,71.58,75.47,79.73,84.25,88.98,93.79,98.64,103.59
U.S.,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,26.66,28.22,29.91,31.68,33.49,35.39,37.41,39.66,42.18,44.88,47.80,50.85,54.02
U.S.,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,39.76,42.29,44.82,47.43,50.24,53.39,56.97,60.92,65.10,69.49,74.18,79.24,84.61
U.S.,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,27.71,28.76,29.89,31.11,32.45,33.93,35.55,37.33,39.21,41.15,43.11,45.07,47.04
U.S.,By Equipment Type,Sorting and Grading Equipment,Optical sorters,53.99,58.94,64.41,70.35,76.70,83.57,91.11,99.60,109.20,119.81,131.55,144.30,158.07
U.S.,By Equipment Type,Sorting and Grading Equipment,Size graders,19.79,20.83,21.96,23.13,24.32,25.55,26.87,28.32,29.96,31.70,33.58,35.53,37.53
U.S.,By Equipment Type,Sorting and Grading Equipment,Weight graders,23.09,24.40,25.78,27.32,28.99,30.81,32.75,34.79,36.91,39.22,41.72,44.39,47.19
U.S.,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,9.51,9.89,10.30,10.74,11.22,11.76,12.35,12.99,13.67,14.38,15.09,15.81,16.53
U.S.,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,66.20,70.75,75.75,81.13,86.75,92.72,99.11,106.08,113.71,122.01,130.88,140.18,150.03
U.S.,By Equipment Type,Thermal Processing Equipment,Roasting systems,14.72,15.81,16.99,18.31,19.77,21.36,23.09,24.94,26.91,29.08,31.46,34.04,36.80
U.S.,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,12.19,12.90,13.68,14.51,15.37,16.28,17.23,18.27,19.40,20.62,21.91,23.25,24.65
U.S.,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",40.99,43.42,45.84,48.30,50.96,53.94,57.32,61.05,64.97,69.08,73.44,78.13,83.09
U.S.,By Nut Type,Almond,Almond,186.26,197.23,209.17,222.18,236.45,252.26,269.72,288.92,309.59,331.53,354.37,377.95,402.51
U.S.,By Nut Type,Cashew,Cashew,5.19,5.59,6.03,6.52,7.06,7.65,8.30,8.99,9.73,10.55,11.45,12.43,13.48
U.S.,By Nut Type,Peanut,Peanut,166.73,174.76,182.91,191.65,201.16,211.86,223.64,236.22,249.21,262.87,277.59,293.46,310.30
U.S.,By Nut Type,Pistachio,Pistachio,71.13,76.52,82.41,88.70,95.28,102.31,109.91,118.40,127.94,138.34,149.68,161.81,174.67
U.S.,By Nut Type,Walnut,Walnut,96.09,101.48,107.38,113.58,119.99,126.44,133.28,140.75,149.11,158.37,168.26,178.54,189.21
U.S.,By Nut Type,Hazelnut,Hazelnut,12.82,13.60,14.44,15.33,16.23,17.19,18.20,19.34,20.60,21.97,23.44,24.98,26.59
U.S.,By Nut Type,Other Nuts,Other Nuts,22.40,24.00,25.76,27.65,29.64,31.76,34.03,36.51,39.23,42.20,45.38,48.72,52.27
U.S.,By Automation Level,Manual,Manual,24.35,26.38,28.63,31.11,33.88,36.98,40.45,44.33,48.59,53.23,58.21,63.52,69.22
U.S.,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,536.28,566.80,599.47,634.49,671.93,712.49,756.63,804.81,856.83,912.60,971.95,"1,034.36","1,099.81"
U.S.,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,192.71,202.64,213.03,223.93,235.74,248.91,263.76,280.45,298.58,317.70,337.77,358.71,380.48
U.S.,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,145.72,156.52,168.41,181.27,194.80,209.25,224.78,241.80,260.47,280.89,302.79,325.93,350.58
U.S.,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,103.59,110.14,117.13,124.88,133.40,142.66,152.59,163.09,174.15,186.19,199.33,213.41,228.31
U.S.,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,83.24,87.04,91.10,95.49,100.22,105.36,110.92,116.84,123.08,129.60,136.36,143.40,150.66
U.S.,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",35.37,36.84,38.42,40.04,41.64,43.29,45.02,46.96,49.14,51.45,53.91,56.44,58.99
Canada,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,5.67,5.89,6.11,6.31,6.54,6.79,7.08,7.40,7.73,8.07,8.42,8.79,9.17
Canada,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,11.12,11.78,12.44,13.11,13.84,14.65,15.57,16.59,17.66,18.78,19.97,21.25,22.61
Canada,By Equipment Type,Storage Equipment,Silos,4.10,4.28,4.47,4.67,4.88,5.09,5.31,5.54,5.80,6.07,6.36,6.65,6.94
Canada,By Equipment Type,Storage Equipment,Storage bins and hoppers,2.59,2.71,2.83,2.95,3.08,3.22,3.39,3.57,3.76,3.95,4.15,4.37,4.60
Canada,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,10.27,10.76,11.29,11.86,12.48,13.15,13.87,14.65,15.46,16.32,17.21,18.14,19.10
Canada,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",5.38,5.60,5.82,6.08,6.35,6.65,6.96,7.28,7.60,7.96,8.34,8.73,9.14
Canada,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,13.30,13.84,14.42,15.05,15.73,16.49,17.33,18.24,19.20,20.21,21.22,22.24,23.27
Canada,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,7.18,7.55,7.95,8.38,8.85,9.36,9.91,10.50,11.12,11.78,12.46,13.18,13.93
Canada,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,8.12,8.59,9.09,9.64,10.23,10.87,11.57,12.33,13.13,13.98,14.87,15.81,16.80
Canada,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,5.97,6.21,6.43,6.65,6.88,7.15,7.46,7.79,8.14,8.50,8.86,9.26,9.66
Canada,By Equipment Type,Sorting and Grading Equipment,Optical sorters,9.72,10.54,11.44,12.44,13.55,14.77,16.12,17.62,19.24,21.02,22.93,25.01,27.25
Canada,By Equipment Type,Sorting and Grading Equipment,Size graders,6.19,6.50,6.82,7.16,7.50,7.85,8.23,8.64,9.11,9.60,10.13,10.68,11.25
Canada,By Equipment Type,Sorting and Grading Equipment,Weight graders,5.46,5.76,6.05,6.35,6.67,7.03,7.43,7.88,8.35,8.84,9.36,9.91,10.49
Canada,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,3.55,3.69,3.84,4.00,4.17,4.35,4.56,4.77,5.00,5.23,5.47,5.71,5.97
Canada,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,12.32,13.07,13.87,14.76,15.74,16.80,17.93,19.12,20.38,21.75,23.23,24.82,26.50
Canada,By Equipment Type,Thermal Processing Equipment,Roasting systems,4.75,5.09,5.45,5.85,6.30,6.78,7.30,7.86,8.45,9.10,9.81,10.57,11.39
Canada,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,3.89,4.10,4.32,4.56,4.80,5.04,5.31,5.60,5.93,6.28,6.65,7.04,7.45
Canada,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",6.73,7.11,7.53,7.97,8.42,8.88,9.37,9.90,10.49,11.15,11.85,12.58,13.34
Canada,By Nut Type,Almond,Almond,6.92,7.32,7.75,8.22,8.74,9.29,9.89,10.52,11.18,11.89,12.66,13.49,14.36
Canada,By Nut Type,Cashew,Cashew,8.40,8.98,9.61,10.31,11.07,11.93,12.88,13.93,15.07,16.29,17.58,18.93,20.35
Canada,By Nut Type,Peanut,Peanut,44.10,45.97,47.84,49.80,51.94,54.33,56.99,59.87,62.87,66.02,69.38,72.98,76.72
Canada,By Nut Type,Pistachio,Pistachio,3.89,4.17,4.48,4.80,5.15,5.50,5.88,6.30,6.77,7.30,7.86,8.46,9.10
Canada,By Nut Type,Walnut,Walnut,22.57,23.75,25.02,26.38,27.77,29.21,30.73,32.37,34.16,36.08,38.09,40.16,42.30
Canada,By Nut Type,Hazelnut,Hazelnut,8.54,9.01,9.48,9.95,10.45,11.02,11.66,12.37,13.11,13.88,14.70,15.58,16.50
Canada,By Nut Type,Other Nuts,Other Nuts,31.90,33.87,36.01,38.34,40.87,43.63,46.65,49.91,53.39,57.10,61.01,65.16,69.53
Canada,By Automation Level,Manual,Manual,7.09,7.64,8.25,8.93,9.67,10.50,11.43,12.47,13.60,14.82,16.13,17.51,18.99
Canada,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,119.23,125.43,131.93,138.86,146.31,154.41,163.25,172.80,182.95,193.73,205.16,217.24,229.87
Canada,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,42.08,43.97,45.80,47.80,50.21,53.04,56.29,59.70,63.06,66.52,70.13,74.07,78.23
Canada,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,34.19,36.55,39.12,41.90,44.80,47.88,51.17,54.77,58.70,62.98,67.55,72.35,77.43
Canada,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,24.26,25.72,27.31,28.97,30.68,32.47,34.39,36.52,38.90,41.46,44.23,47.13,50.16
Canada,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,20.22,21.10,22.04,23.01,23.97,24.96,26.01,27.17,28.48,29.87,31.35,32.88,34.42
Canada,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",5.57,5.74,5.91,6.11,6.32,6.56,6.82,7.11,7.41,7.72,8.02,8.32,8.62
U.K.,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,3.85,4.02,4.19,4.36,4.53,4.74,4.97,5.22,5.49,5.76,6.04,6.34,6.66
U.K.,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,10.88,11.60,12.38,13.20,14.06,14.96,15.93,17.00,18.21,19.52,20.93,22.42,23.99
U.K.,By Equipment Type,Storage Equipment,Silos,4.31,4.51,4.70,4.90,5.11,5.34,5.61,5.91,6.21,6.53,6.86,7.21,7.58
U.K.,By Equipment Type,Storage Equipment,Storage bins and hoppers,2.64,2.76,2.90,3.05,3.21,3.39,3.59,3.80,4.03,4.27,4.52,4.77,5.03
U.K.,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,10.34,10.92,11.49,12.08,12.71,13.41,14.21,15.09,16.02,16.98,18.01,19.10,20.26
U.K.,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",5.15,5.40,5.67,5.95,6.23,6.52,6.83,7.18,7.56,7.97,8.41,8.87,9.34
U.K.,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,11.85,12.48,13.15,13.85,14.55,15.29,16.07,16.94,17.91,18.96,20.07,21.23,22.43
U.K.,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,6.40,6.80,7.22,7.68,8.15,8.63,9.14,9.70,10.32,11.02,11.76,12.54,13.35
U.K.,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,7.61,8.07,8.57,9.11,9.70,10.36,11.09,11.89,12.75,13.67,14.62,15.61,16.64
U.K.,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,5.37,5.60,5.85,6.12,6.40,6.71,7.05,7.41,7.79,8.18,8.58,9.00,9.44
U.K.,By Equipment Type,Sorting and Grading Equipment,Optical sorters,10.13,11.01,11.99,13.08,14.29,15.65,17.17,18.88,20.77,22.83,25.04,27.42,29.98
U.K.,By Equipment Type,Sorting and Grading Equipment,Size graders,5.69,6.00,6.30,6.61,6.94,7.31,7.73,8.19,8.68,9.18,9.71,10.28,10.88
U.K.,By Equipment Type,Sorting and Grading Equipment,Weight graders,4.85,5.13,5.44,5.76,6.12,6.51,6.94,7.39,7.88,8.39,8.94,9.51,10.11
U.K.,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,3.03,3.17,3.33,3.50,3.67,3.84,4.02,4.22,4.44,4.68,4.94,5.20,5.48
U.K.,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,12.20,13.04,13.88,14.76,15.72,16.78,18.00,19.34,20.76,22.27,23.89,25.65,27.52
U.K.,By Equipment Type,Thermal Processing Equipment,Roasting systems,4.12,4.44,4.81,5.20,5.61,6.05,6.52,7.03,7.62,8.27,8.98,9.74,10.55
U.K.,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,3.32,3.52,3.74,3.97,4.21,4.45,4.71,4.99,5.31,5.66,6.03,6.42,6.83
U.K.,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",7.54,8.00,8.46,8.94,9.45,10.02,10.67,11.38,12.14,12.93,13.77,14.68,15.64
U.K.,By Nut Type,Almond,Almond,9.24,9.84,10.45,11.08,11.75,12.51,13.37,14.32,15.33,16.39,17.52,18.75,20.05
U.K.,By Nut Type,Cashew,Cashew,11.64,12.58,13.54,14.56,15.67,16.92,18.34,19.92,21.62,23.45,25.43,27.59,29.93
U.K.,By Nut Type,Peanut,Peanut,39.16,41.06,43.00,44.96,47.01,49.30,51.94,54.96,58.26,61.63,65.08,68.62,72.27
U.K.,By Nut Type,Pistachio,Pistachio,5.85,6.28,6.74,7.26,7.83,8.46,9.14,9.87,10.64,11.49,12.42,13.43,14.51
U.K.,By Nut Type,Walnut,Walnut,22.07,23.26,24.51,25.90,27.42,29.06,30.81,32.64,34.54,36.60,38.83,41.21,43.69
U.K.,By Nut Type,Hazelnut,Hazelnut,7.71,8.19,8.70,9.24,9.79,10.37,11.00,11.69,12.46,13.29,14.19,15.14,16.13
U.K.,By Nut Type,Other Nuts,Other Nuts,23.59,25.27,27.12,29.10,31.19,33.34,35.65,38.19,41.04,44.21,47.64,51.27,55.12
U.K.,By Automation Level,Manual,Manual,7.84,8.55,9.35,10.22,11.15,12.14,13.22,14.42,15.78,17.32,19.00,20.83,22.80
U.K.,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,111.43,117.92,124.73,131.88,139.51,147.83,157.02,167.15,178.10,189.74,202.11,215.18,228.90
U.K.,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,41.02,43.55,46.12,48.59,51.06,53.68,56.69,60.21,64.20,68.42,72.88,77.65,82.69
U.K.,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,31.76,33.91,36.26,38.83,41.66,44.81,48.30,52.15,56.34,60.82,65.54,70.47,75.66
U.K.,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,22.38,23.83,25.37,27.08,28.96,31.00,33.20,35.52,37.97,40.65,43.56,46.69,50.01
U.K.,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,16.94,17.75,18.59,19.53,20.55,21.65,22.81,24.02,25.27,26.62,28.07,29.61,31.21
U.K.,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",7.15,7.44,7.74,8.07,8.44,8.83,9.24,9.66,10.09,10.56,11.06,11.59,12.13
Germany,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,6.10,6.40,6.71,7.05,7.41,7.81,8.24,8.70,9.18,9.69,10.22,10.77,11.34
Germany,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,15.23,16.27,17.39,18.61,19.95,21.42,23.03,24.77,26.65,28.66,30.79,33.06,35.48
Germany,By Equipment Type,Storage Equipment,Silos,5.79,6.08,6.38,6.72,7.09,7.49,7.91,8.35,8.80,9.29,9.83,10.39,10.98
Germany,By Equipment Type,Storage Equipment,Storage bins and hoppers,3.00,3.17,3.35,3.55,3.77,4.00,4.25,4.52,4.79,5.09,5.42,5.77,6.13
Germany,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,14.55,15.36,16.23,17.19,18.23,19.39,20.67,22.07,23.57,25.16,26.81,28.50,30.26
Germany,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",6.39,6.70,7.02,7.38,7.77,8.20,8.67,9.18,9.73,10.31,10.90,11.50,12.11
Germany,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,16.88,17.84,18.79,19.75,20.79,21.95,23.28,24.73,26.26,27.85,29.54,31.36,33.27
Germany,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,8.68,9.23,9.81,10.46,11.17,11.94,12.77,13.65,14.57,15.57,16.67,17.84,19.08
Germany,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,12.16,13.02,13.89,14.79,15.77,16.87,18.12,19.50,20.97,22.54,24.21,26.03,27.98
Germany,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,7.52,7.91,8.34,8.80,9.26,9.75,10.26,10.81,11.41,12.06,12.73,13.43,14.15
Germany,By Equipment Type,Sorting and Grading Equipment,Optical sorters,16.00,17.53,19.22,21.10,23.20,25.54,28.16,31.07,34.28,37.81,41.66,45.89,50.50
Germany,By Equipment Type,Sorting and Grading Equipment,Size graders,7.30,7.69,8.12,8.58,9.08,9.63,10.25,10.92,11.64,12.40,13.18,13.99,14.82
Germany,By Equipment Type,Sorting and Grading Equipment,Weight graders,6.05,6.45,6.88,7.34,7.82,8.32,8.86,9.45,10.12,10.85,11.63,12.46,13.33
Germany,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.83,1.93,2.04,2.15,2.27,2.39,2.51,2.64,2.79,2.96,3.14,3.32,3.51
Germany,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,19.11,20.48,21.96,23.60,25.41,27.40,29.54,31.83,34.26,36.92,39.85,43.01,46.38
Germany,By Equipment Type,Thermal Processing Equipment,Roasting systems,5.00,5.42,5.89,6.38,6.91,7.48,8.10,8.79,9.57,10.43,11.37,12.39,13.48
Germany,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,4.34,4.59,4.87,5.16,5.49,5.85,6.25,6.69,7.16,7.66,8.18,8.72,9.27
Germany,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",9.44,10.08,10.76,11.49,12.24,13.04,13.89,14.84,15.91,17.06,18.31,19.63,21.02
Germany,By Nut Type,Almond,Almond,12.02,12.85,13.75,14.73,15.81,16.99,18.28,19.68,21.19,22.81,24.53,26.36,28.31
Germany,By Nut Type,Cashew,Cashew,14.74,15.98,17.35,18.85,20.51,22.35,24.39,26.63,29.08,31.73,34.61,37.73,41.09
Germany,By Nut Type,Peanut,Peanut,51.77,54.37,57.14,60.22,63.66,67.58,71.87,76.49,81.32,86.38,91.73,97.35,103.21
Germany,By Nut Type,Pistachio,Pistachio,8.27,8.93,9.64,10.44,11.32,12.30,13.36,14.50,15.72,17.07,18.56,20.18,21.92
Germany,By Nut Type,Walnut,Walnut,35.54,37.77,40.21,42.80,45.50,48.25,51.19,54.40,57.99,61.98,66.27,70.76,75.46
Germany,By Nut Type,Hazelnut,Hazelnut,12.07,12.90,13.81,14.79,15.81,16.89,18.06,19.32,20.71,22.22,23.83,25.52,27.31
Germany,By Nut Type,Other Nuts,Other Nuts,30.98,33.34,35.75,38.27,41.02,44.10,47.61,51.50,55.67,60.13,64.93,70.17,75.80
Germany,By Automation Level,Manual,Manual,10.20,11.18,12.27,13.46,14.74,16.13,17.66,19.39,21.35,23.53,25.95,28.58,31.45
